01031500,01022500,01137500
4.4797962507975523e-07,6.96134240901627e-07,1.0869796657732311e-06
4.4759223837622654e-07,6.937866569499996e-07,1.9093387424846187e-06
4.472052010069394e-07,6.914475024346078e-07,2.772492691204389e-06
4.46818512632079e-07,6.891167436377455e-07,3.6768013422916916e-06
4.46432172912199e-07,6.86794346999875e-07,4.623032635368607e-06
4.4604618150823286e-07,6.844802791187444e-07,5.615050039624932e-06
4.456605380814849e-07,6.821745067484808e-07,6.655589233720849e-06
4.4527524229362574e-07,6.798769967987073e-07,7.742924072171673e-06
4.4489029380670567e-07,6.775877163336741e-07,8.894918082870415e-06
4.4450569228314145e-07,6.753066325713642e-07,1.0106352033710208e-05
4.441214373857183e-07,6.730337128826447e-07,1.137499103456139e-05
4.437375287775991e-07,6.707689247903947e-07,1.2705619595047587e-05
4.4335396612230854e-07,6.68512235968648e-07,1.4090143067694726e-05
4.429707490837465e-07,6.662636142417489e-07,1.5567428582793368e-05
4.4258787732617494e-07,6.640230275835025e-07,1.7169379631685616e-05
4.4220535051423096e-07,6.617904441163325e-07,1.8861540108549442e-05
4.4182316831291597e-07,6.595658321104603e-07,2.062776104383273e-05
4.4144133038759976e-07,6.573491599830628e-07,2.248043717090446e-05
4.410598364040164e-07,6.551403962974578e-07,2.4436822169075355e-05
4.4067868602826633e-07,6.529395097622893e-07,2.6484432688317863e-05
4.402978789268209e-07,6.507464692307075e-07,2.8605709168118853e-05
4.3991741476651307e-07,6.485612436995769e-07,3.080142722431407e-05
4.395372932145403e-07,6.463838023086566e-07,3.307273872439989e-05
4.3915751393846407e-07,6.442141143398295e-07,3.542015969032333e-05
4.387780766062122e-07,6.420521492162879e-07,3.784277406447269e-05
4.3839898088607446e-07,6.398978765017693e-07,4.033379175253032e-05
4.380202264467048e-07,6.377512658997687e-07,4.289322902134335e-05
4.3764181295711695e-07,6.356122872527603e-07,4.551916412973547e-05
4.372637400866908e-07,6.334809105414397e-07,4.8209215206381895e-05
4.3688600750516395e-07,6.313571058839497e-07,5.096160291214395e-05
4.3650861488263807e-07,6.292408435351305e-07,5.3774407039779964e-05
4.361315618895723e-07,6.271320938857562e-07,5.6645572296464197e-05
4.3575484819679215e-07,6.250308274618011e-07,5.957291455055213e-05
4.35378473475474e-07,6.229370149236813e-07,6.255412750450889e-05
4.350024373971584e-07,6.208506270655257e-07,6.558678975448222e-05
4.3462673963375e-07,6.187716348144346e-07,6.866822954829499e-05
4.342513798574999e-07,6.167000092297603e-07,7.179432108918852e-05
4.3387635774102766e-07,6.146357215023768e-07,7.496096116462576e-05
4.335016729573038e-07,6.125787429539576e-07,7.816428729121555e-05
4.331273251796608e-07,6.105290450362722e-07,8.140092901219202e-05
4.327533140817819e-07,6.084865993304622e-07,8.467000854056832e-05
4.3237963933771444e-07,6.06451377546351e-07,8.797069366529616e-05
4.3200630062185e-07,6.044233515217301e-07,9.128785290632308e-05
4.3163329760894655e-07,6.024024932216721e-07,9.462133148595835e-05
4.312606299741129e-07,6.003887747378323e-07,9.796998700800107e-05
4.3088829739280637e-07,5.9838216828777e-07,0.00010133393527124585
4.305162995408485e-07,5.963826462142553e-07,0.00010471197845782685
4.3014463609440505e-07,5.943901809846053e-07,0.00010810182978482173
4.2977330672999697e-07,5.924047451899984e-07,0.00011150018421255622
4.2940231112450494e-07,5.904263115448072e-07,0.00011490418255044768
4.2903164895514936e-07,5.884548528859424e-07,0.00011831077189459431
4.2866131989951045e-07,5.864903421721813e-07,0.00012171692589566722
4.2829132363551904e-07,5.845327524835154e-07,0.00012511940658878313
4.2792165984145483e-07,5.825820570205065e-07,0.00012851524866077123
4.2755232819594595e-07,5.806382291036228e-07,0.0001319015335849514
4.271833283779714e-07,5.787012421726102e-07,0.0001352753955623128
4.268146600668632e-07,5.767710697858464e-07,0.0001386340271185222
4.264463229422977e-07,5.748476856197039e-07,0.00014197468434612944
4.2607831668430187e-07,5.729310634679274e-07,0.000145294691783556
4.2571064097325145e-07,5.710211772409912e-07,0.00014859115935438041
4.25343295489864e-07,5.691180009654962e-07,0.00015185832273672246
4.249762799152124e-07,5.672215087835331e-07,0.0001550906230668848
4.246095939307071e-07,5.653316749520765e-07,0.0001582833560366548
4.24243237218116e-07,5.634484738423718e-07,0.00016143399432220503
4.2387720945954226e-07,5.615718799393311e-07,0.00016454645594336385
4.2351151033743986e-07,5.597018678409206e-07,0.00016718499412549584
4.2314613953460484e-07,5.57838412257572e-07,0.00016975258661362563
4.2278109673418167e-07,5.559814880115788e-07,0.0001722564546853509
4.224163816196525e-07,5.541310700365122e-07,0.00017470155554740602
4.2205199387485017e-07,5.522871333766211e-07,0.00017709688042546334
4.216879331839452e-07,5.504496531862646e-07,0.00017944663113427103
4.213241992314543e-07,5.486186047293096e-07,0.00018175000036794095
4.209607917022318e-07,5.467939633785779e-07,0.00018400625719812376
4.2059771028147847e-07,5.44975704615256e-07,0.0001862147457296614
