01031500,01022500,01137500
4.4797962507975523e-07,6.96134240901627e-07,1.0869796657732311e-06
4.4759223837622654e-07,6.937866569499996e-07,1.9093387424846187e-06
4.472052010069394e-07,6.914475024346078e-07,7.3721540253064e-06
4.511956703733572e-07,6.891167436377455e-07,1.7094757082540694e-05
5.601257640868893e-07,6.86794346999875e-07,3.072751763617344e-05
6.674745750803669e-07,6.844802791187444e-07,4.941612975016826e-05
6.04113690568174e-07,6.821745067484808e-07,7.289514179307991e-05
5.762533952250836e-07,6.798769967987073e-07,9.656927714707385e-05
5.158549605093756e-07,6.872348915652225e-07,0.00015350019372009117
4.768854933793147e-07,6.759290309733996e-07,0.0001897544877048749
4.621784956039918e-07,6.731374459496506e-07,0.0002175627731649705
4.5922351888026836e-07,6.707689247903947e-07,0.00024962496128579
4.597079283899862e-07,6.764458269282178e-07,0.0002756331594941148
4.626772047490996e-07,6.667754588197857e-07,0.0003746953748084044
2.889833527842444e-06,6.641083350131753e-07,0.0005814224728891397
1.2137450482706572e-05,6.617904441163325e-07,0.0006149549935042109
1.1160484042558537e-05,6.595658321104603e-07,0.0006021657905792467
5.8092503457454246e-05,6.573491599830628e-07,0.0006011749481226676
4.7416771964298754e-05,6.551403962974578e-07,0.0006257436618571685
2.952044297228419e-05,6.529395097622893e-07,0.000633662352006933
2.1826149839850126e-05,6.507464692307075e-07,0.0006468970957387661
3.2254221224163046e-05,1.0503111156979637e-06,0.0006696297183361182
2.4477389758875212e-05,8.619980915643137e-06,0.0006988617229470311
1.7959876536124285e-05,4.863549299181744e-06,0.0007343859000333154
1.0654522499633314e-05,9.789097269460789e-06,0.0007697061741913425
7.421539227512553e-06,0.00014782372468795518,0.0008130090794131593
8.92097976179245e-06,0.00020130885237448827,0.0008581895884234955
6.726552825340495e-06,0.00011406883367637006,0.0009042182431492328
4.444150002995721e-06,9.146855598414499e-06,0.0009497438642510795
2.5406065736079413e-06,2.0116634415254992e-06,0.0009959261052062095
1.4487748470033597e-06,8.727728541936624e-07,0.001042176810439307
8.998166434420396e-07,2.815173660968847e-06,0.0010880133340720349
6.764996436452615e-07,9.805189869939146e-07,0.00113334560473962
4.965861045151205e-07,1.2225090854795468e-06,0.0011781018044703646
4.602142137477831e-07,6.595757642332495e-07,0.0012222097340833127
4.381116091276832e-07,6.248292256345935e-07,0.001265621027982454
4.3732918791505057e-07,6.167015628805144e-07,0.001308264973673791
4.338874552089917e-07,6.146357215023768e-07,0.001350092006094778
4.335016729573038e-07,6.125787429539576e-07,0.0013910555501100825
4.331273251796608e-07,6.105290450362722e-07,0.001431113330465864
4.327533140817819e-07,6.084865993304622e-07,0.0014702295174437066
4.3237963933771444e-07,6.06451377546351e-07,0.0015083724142768138
4.3200630062185e-07,6.044233515217301e-07,0.0015455015821213345
4.3163329760894655e-07,6.024024932216721e-07,0.0015815966343182654
4.312606299741129e-07,6.003887747378323e-07,0.0016166319325970117
4.3088829739280637e-07,5.9838216828777e-07,0.0016505890445118055
4.305162995408485e-07,5.963826462142553e-07,0.001683452961799288
4.3014463609440505e-07,5.943901809846053e-07,0.001715212568663552
4.2977330672999697e-07,5.924047451899984e-07,0.0017458594450835098
4.2940231112450494e-07,5.904263115448072e-07,0.0017753883844615732
4.2903164895514936e-07,5.884548528859424e-07,0.0018037959910364827
4.2866131989951045e-07,5.864903421721813e-07,0.0018310809910518898
4.2829132363551904e-07,5.845327524835154e-07,0.0018572437318849294
4.2792165984145483e-07,5.825820570205065e-07,0.001882286534421212
4.2755232819594595e-07,5.806382291036228e-07,0.0019062132280913172
4.271833283779714e-07,5.787012421726102e-07,0.0019290291613027121
4.268146600668632e-07,5.767710697858464e-07,0.0019507410938955387
4.264463229422977e-07,5.748476856197039e-07,0.001971357095131874
4.2607831668430187e-07,5.729310634679274e-07,0.0019908864469493654
4.2571064097325145e-07,5.710211772409912e-07,0.002009339264652611
4.25343295489864e-07,5.691180009654962e-07,0.002026723746172101
4.249762799152124e-07,5.672215087835331e-07,0.0020430490516475074
4.246095939307071e-07,5.653316749520765e-07,0.0020583247411744715
4.24243237218116e-07,5.634484738423718e-07,0.002072562236307902
4.2387720945954226e-07,5.615718799393311e-07,0.002085779444647614
4.2351151033743986e-07,5.597018678409206e-07,0.002097555432813914
4.2314613953460484e-07,5.57838412257572e-07,0.002108311015242039
4.2278109673418167e-07,5.559814880115788e-07,0.0021179181733352627
4.224163816196525e-07,5.541310700365122e-07,0.002126404081872213
4.2205199387485017e-07,5.522871333766211e-07,0.002133803448325529
4.216879331839452e-07,5.504496531862646e-07,0.0021401484634835455
4.213241992314543e-07,5.486186047293096e-07,0.002145469612505567
4.209607917022318e-07,5.467939633785779e-07,0.0021497987393015866
4.2059771028147847e-07,5.44975704615256e-07,0.0021531671818546317
4.2023495465473685e-07,5.431638040283238e-07,0.002155605765436033
4.1987252450788494e-07,5.413582373140069e-07,0.0021571447967788193
4.195104195271471e-07,5.395589802751944e-07,0.0022638451358705305
